chembl_id,smiles,mol_weight,logp,hbd,hba,tpsa,rotatable_bonds,heavy_atoms,drug_like
CHEMBL1162,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.43,3.49,2.0,1.0,37.3,0.0,22.0,1
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,704.87,4.21,9.0,5.0,171.21999999999997,14.0,51.0,1
CHEMBL1165,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.58,2.58,7.0,2.0,114.40000000000002,11.0,36.0,1
CHEMBL1166,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,508.65,0.91,6.0,6.0,177.71,9.0,35.0,1
CHEMBL1167,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,332.35,-2.93,9.0,5.0,129.51,2.0,23.0,1
CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,416.52,2.38,5.0,2.0,95.94,9.0,30.0,1
CHEMBL419213,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,441.53,1.24,5.0,4.0,195.96,12.0,31.0,1
CHEMBL1169,Nc1ccc(C(=O)O)c(O)c1,153.14,0.67,3.0,3.0,83.55000000000001,1.0,11.0,1
CHEMBL1170,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,344.5,4.84,3.0,0.0,43.370000000000005,2.0,25.0,1
CHEMBL117287,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,367.88,2.09,5.0,2.0,76.82000000000001,6.0,25.0,1
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.83,4.02,2.0,1.0,24.92,0.0,22.0,1
CHEMBL1174,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,831.98,-1.84,11.0,11.0,323.89,10.0,57.0,1
CHEMBL333826,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,456.68,6.17,2.0,2.0,59.8,11.0,34.0,1
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,297.42,4.63,3.0,1.0,21.26,6.0,21.0,1
CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,176.18,0.6,3.0,1.0,64.67999999999999,1.0,13.0,1
CHEMBL119423,Sc1ncnc2[nH]ncc12,152.18,0.64,4.0,2.0,54.46,0.0,10.0,1
CHEMBL117785,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,317.43,3.24,4.0,0.0,38.77,4.0,23.0,1
CHEMBL71595,OO,34.01,0.02,2.0,2.0,40.46,0.0,2.0,1
CHEMBL1184,CC(=O)OCC[N+](C)(C)C.[Cl-],181.66,0.26,2.0,0.0,26.3,3.0,11.0,1
CHEMBL1185,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,287.36,1.92,3.0,2.0,57.36,5.0,21.0,1
CHEMBL119443,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,325.41,1.53,3.0,3.0,68.36,3.0,24.0,1
CHEMBL1187,O=P(O)(O)O,97.99,-0.93,1.0,3.0,77.76,0.0,5.0,1
CHEMBL121626,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,261.71,4.09,2.0,2.0,49.33,3.0,18.0,1
CHEMBL338975,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)c1ccccc1O,413.47,1.77,4.0,1.0,102.34,2.0,30.0,1
CHEMBL121663,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21.[Cl-].[Cl-],527.58,6.17,2.0,2.0,59.8,11.0,36.0,1
CHEMBL1190,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,258.49,3.52,0.0,0.0,0.0,11.0,18.0,1
CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,609.74,6.7,7.0,2.0,80.62,2.0,45.0,1
CHEMBL338802,N=C(N)NS(=O)(=O)c1ccc(N)cc1,214.25,-0.56,4.0,4.0,122.06,2.0,14.0,1
CHEMBL1191,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.34,1.23,6.0,2.0,97.97,3.0,17.0,1
CHEMBL1193,CN(C)CCC(c1ccccc1)c1ccccn1,240.35,3.17,2.0,0.0,16.130000000000003,5.0,18.0,1
CHEMBL1194,CCCNC(C)C(=O)Nc1ccccc1C,220.32,2.32,2.0,2.0,41.13,5.0,16.0,1
CHEMBL1195,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,294.4,2.56,5.0,1.0,64.78999999999999,9.0,21.0,1
CHEMBL1196,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,294.39,2.56,5.0,1.0,64.79,9.0,21.0,1
CHEMBL1197,CC(CNC1CCCCC1)OC(=O)c1ccccc1,261.36,3.15,3.0,1.0,38.33,5.0,19.0,1
CHEMBL1198,CCCCOc1ccc(OCCCN2CCOCC2)cc1,293.41,2.97,4.0,0.0,30.930000000000003,9.0,21.0,1
CHEMBL1200,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,308.42,2.95,5.0,1.0,64.79,10.0,22.0,1
CHEMBL1201,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,443.64,3.47,5.0,0.0,43.86000000000001,5.0,30.0,1
CHEMBL126224,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,284.45,4.25,2.0,0.0,8.17,4.0,21.0,1
CHEMBL127516,CCCCOC(=O)c1ccc(N)cc1,193.25,2.23,3.0,1.0,52.32,4.0,14.0,1
CHEMBL1202,Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,367.81,1.58,5.0,2.0,74.57,3.0,25.0,1
CHEMBL1205,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,663.9,4.75,6.0,4.0,156.27,9.0,45.0,1
CHEMBL1206,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,312.48,5.02,3.0,0.0,6.48,5.0,22.0,1
CHEMBL1208,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,262.22,0.84,6.0,1.0,90.65,2.0,19.0,1
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,302.41,3.97,3.0,1.0,54.37,0.0,22.0,1
CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,776.37,2.85,15.0,7.0,255.90999999999997,15.0,44.0,1
CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,378.41,0.49,5.0,3.0,124.01,5.0,26.0,1
CHEMBL340978,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,301.73,4.34,3.0,1.0,63.33,3.0,21.0,1
CHEMBL1215,CNC[C@H](O)c1cccc(O)c1,167.21,0.65,3.0,3.0,52.49,3.0,12.0,1
CHEMBL1218,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,259.35,2.57,2.0,1.0,38.33,4.0,19.0,1
CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,359.45,2.99,5.0,1.0,83.09,8.0,25.0,1
CHEMBL1220,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.28,0.53,6.0,0.0,95.1,5.0,16.0,1
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,397.76,6.52,3.0,0.0,17.82,6.0,24.0,1
CHEMBL135400,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.82,1.57,7.0,0.0,91.76,2.0,27.0,1
CHEMBL1223,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],372.49,0.86,4.0,2.0,89.54,4.0,24.0,1
CHEMBL1224,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,348.45,4.02,3.0,1.0,53.43000000000001,6.0,26.0,1
CHEMBL344159,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,448.95,5.68,3.0,2.0,69.64,3.0,32.0,1
CHEMBL1228,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,324.38,3.49,3.0,1.0,60.85,5.0,24.0,1
CHEMBL1229,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,312.41,1.29,5.0,2.0,90.65,7.0,22.0,1
CHEMBL139367,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,328.41,-0.14,4.0,6.0,148.53000000000003,7.0,23.0,1
CHEMBL341812,CC(C)Cc1ccc(CC(=O)O)cc1,192.26,2.51,1.0,1.0,37.3,4.0,14.0,1
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,357.49,3.34,4.0,1.0,49.77,7.0,26.0,1
CHEMBL1233,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.33,2.02,4.0,2.0,90.65,7.0,18.0,1
CHEMBL1234,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,656.8,0.92,9.0,6.0,260.21,23.0,44.0,1
CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,405.5,1.24,5.0,4.0,132.95999999999998,12.0,29.0,1
CHEMBL1238,O=C(O)CCCCCCCC(=O)O,188.22,1.89,2.0,2.0,74.6,8.0,13.0,1
CHEMBL1239,O=C(OCc1ccccc1)c1ccccc1,212.25,3.04,2.0,0.0,26.3,3.0,16.0,1
CHEMBL1240,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],448.4,4.73,3.0,0.0,35.53,6.0,28.0,1
CHEMBL1241,CN(C)CCN(Cc1ccccc1)c1ccccn1,255.37,2.65,3.0,0.0,19.37,6.0,19.0,1
CHEMBL1242,Nc1ccc(/N=N/c2ccccc2)c(N)n1,213.24,2.66,5.0,2.0,89.64999999999999,2.0,16.0,1
CHEMBL141305,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,364.44,5.3,4.0,0.0,52.6,4.0,27.0,1
CHEMBL139877,NC(=O)NS(=O)(=O)c1ccc(N)cc1,215.23,-0.37,4.0,3.0,115.28,2.0,14.0,1
CHEMBL1243,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,276.32,1.39,4.0,2.0,89.25999999999999,3.0,19.0,1
CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,303.41,1.17,4.0,2.0,76.36,3.0,22.0,1
CHEMBL1245,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2.O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,596.82,3.66,1.0,0.0,97.82,6.0,41.0,1
CHEMBL139835,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,416.95,4.61,4.0,0.0,60.440000000000005,2.0,29.0,1
CHEMBL1251,CC/N=C(\NCC)NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN/C(=N/CC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1570.35,,,,451.4899999999998,44.0,112.0,1
CHEMBL142635,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,392.5,3.41,5.0,1.0,45.17,7.0,29.0,1
CHEMBL415606,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1632.29,,,,512.8699999999998,41.0,117.0,1
CHEMBL1252,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1416.09,,,,424.9799999999999,38.0,101.0,1
CHEMBL1255,C=O,30.03,-0.18,1.0,0.0,17.07,0.0,2.0,1
CHEMBL1256,FC(F)OC(Cl)C(F)(F)F,184.49,2.35,1.0,0.0,9.23,2.0,10.0,1
CHEMBL142438,N#N,28.01,0.03,2.0,0.0,47.58,0.0,2.0,1
CHEMBL1257,FC(F)OC(F)(F)C(F)Cl,184.49,2.35,1.0,0.0,9.23,3.0,10.0,1
CHEMBL1259,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,652.83,7.45,6.0,0.0,55.38000000000001,4.0,48.0,1
CHEMBL1261,O=C(O)CC(O)(CC(=O)O)C(=O)O,192.12,-1.25,4.0,4.0,132.13,5.0,13.0,1
CHEMBL144673,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,339.61,4.71,3.0,1.0,32.5,12.0,24.0,1
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,429.13,6.12,4.0,0.0,39.41,6.0,26.0,1
CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.57,4.11,5.0,4.0,81.95,16.0,30.0,1
CHEMBL1265,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,412.53,6.68,2.0,1.0,46.53,4.0,31.0,1
CHEMBL146095,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.81,3.14,6.0,3.0,91.68,6.0,26.0,1
CHEMBL1266,c1ccc2c(c1)CCCC2C1=NCCN1,200.28,2.11,2.0,1.0,24.39,1.0,15.0,1
CHEMBL343448,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,540.71,1.43,8.0,4.0,142.70000000000002,2.0,36.0,1
CHEMBL1271,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.44,2.64,0.0,0.0,0.0,6.0,17.0,1
CHEMBL1272,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.6,5.22,4.0,2.0,78.87,10.0,33.0,1
CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.22,2.45,4.0,1.0,92.55,2.0,22.0,1
CHEMBL1275,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,410.61,4.27,2.0,1.0,73.4,4.0,27.0,1
CHEMBL1278,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,335.47,2.07,3.0,2.0,65.2,5.0,23.0,1
CHEMBL1279,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.31,1.34,2.0,3.0,70.91,2.0,18.0,1
CHEMBL1280,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,491.07,5.09,6.0,0.0,63.95,13.0,34.0,1
CHEMBL149972,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],254.22,0.7,3.0,2.0,81.59,2.0,18.0,1
CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,240.31,2.82,4.0,1.0,56.73,2.0,18.0,1
CHEMBL1286,CC[C@@H](C(N)=O)N1CCCC1=O,170.21,-0.13,2.0,1.0,63.400000000000006,3.0,12.0,1
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39,4.42,1.0,0.0,9.23,2.0,14.0,1
CHEMBL1290,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.44,3.47,3.0,2.0,41.49,6.0,21.0,1
CHEMBL345524,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,588.55,7.0,6.0,1.0,57.7,7.0,42.0,1
CHEMBL1291,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,309.41,2.27,5.0,2.0,67.79,7.0,22.0,1
CHEMBL1292,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,473.41,7.49,4.0,1.0,42.21,4.0,33.0,1
CHEMBL1293,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,536.89,12.61,0.0,0.0,0.0,10.0,40.0,1
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,324.42,3.17,4.0,1.0,45.59,4.0,24.0,1
CHEMBL1295,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,411.79,6.64,3.0,0.0,17.82,7.0,25.0,1
CHEMBL1296,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,525.64,-0.65,13.0,3.0,172.45999999999998,10.0,34.0,1
CHEMBL154111,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,258.23,2.31,4.0,2.0,83.83000000000001,3.0,19.0,1
CHEMBL1297,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.27,3.67,2.0,1.0,46.53,4.0,18.0,1
CHEMBL345714,Cc1cnc(C(=O)O)c[n+]1[O-],154.12,-0.28,3.0,1.0,77.13,1.0,11.0,1
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,4.21,7.0,0.0,69.06,7.0,36.0,1
CHEMBL170,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.42,3.17,4.0,1.0,45.59,4.0,24.0,1
CHEMBL346235,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1.Cl.Cl,366.36,3.08,5.0,0.0,28.6,7.0,22.0,1
CHEMBL1301,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,280.33,2.13,3.0,5.0,119.97,4.0,21.0,1
CHEMBL1303,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,315.48,4.27,3.0,1.0,23.47,6.0,22.0,1
CHEMBL349803,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,362.41,2.42,5.0,2.0,109.93,5.0,25.0,1
CHEMBL1305,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36,2.69,3.0,1.0,27.63,5.0,20.0,1
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,532.47,4.46,8.0,0.0,64.88000000000001,8.0,36.0,1
CHEMBL1308,Cc1cn[nH]c1,82.11,0.72,1.0,1.0,28.68,0.0,6.0,1
CHEMBL350221,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,220.23,0.83,3.0,4.0,99.34000000000002,3.0,16.0,1
CHEMBL1311,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,191.14,-1.28,6.0,1.0,91.06000000000002,2.0,13.0,1
CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,338.46,2.84,2.0,2.0,51.370000000000005,3.0,25.0,1
CHEMBL1314,CC(S)C(=O)NCC(=O)O,163.2,-0.49,3.0,3.0,66.4,3.0,10.0,1
CHEMBL1316,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,273.72,4.16,1.0,2.0,53.09,2.0,19.0,1
CHEMBL346977,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,391.56,3.49,5.0,0.0,43.86000000000001,5.0,26.0,1
CHEMBL159226,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,279.38,2.98,4.0,0.0,38.77,6.0,20.0,1
CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,221.3,1.05,3.0,3.0,53.16,5.0,16.0,1
CHEMBL1323,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,547.67,2.38,8.0,3.0,140.42000000000002,11.0,38.0,1
CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24,2.55,5.0,2.0,100.67,3.0,20.0,1
CHEMBL162036,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,313.31,2.79,5.0,1.0,81.69999999999999,4.0,23.0,1
CHEMBL1328,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,767.91,1.52,9.0,8.0,250.91,20.0,54.0,1
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,464.83,5.55,4.0,3.0,92.35,5.0,32.0,1
CHEMBL167150,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,257.44,2.16,4.0,1.0,55.760000000000005,3.0,12.0,1
CHEMBL168815,CC1OC2(CS1)CN1CCC2CC1,199.32,1.56,3.0,0.0,12.47,0.0,13.0,1
CHEMBL167731,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,325.37,0.6,7.0,4.0,123.13,6.0,24.0,1
CHEMBL1337,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.23,2.73,5.0,0.0,94.35,3.0,23.0,1
CHEMBL170988,N=C(N)NC(=N)NCCc1ccccc1,205.26,0.24,2.0,5.0,97.78,3.0,15.0,1
CHEMBL169901,N=C(N)N1CCc2ccccc2C1,175.24,0.94,1.0,2.0,53.11000000000001,0.0,13.0,1
CHEMBL354077,Nc1ccncc1N,109.13,0.25,3.0,2.0,64.92999999999999,0.0,8.0,1
CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,693.73,8.38,3.0,2.0,61.440000000000005,10.0,50.0,1
CHEMBL1339,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,525.08,2.07,8.0,1.0,113.16,8.0,35.0,1
CHEMBL1341,COC(F)(F)C(Cl)Cl,164.97,2.03,1.0,0.0,9.23,2.0,8.0,1
CHEMBL1342,O=C(O)CCCO,104.11,-0.16,2.0,2.0,57.53,3.0,7.0,1
CHEMBL1345,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,296.39,0.74,2.0,3.0,139.74,3.0,19.0,1
CHEMBL1346,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.56,3.96,3.0,1.0,55.56,7.0,32.0,1
CHEMBL175247,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,495.75,6.88,5.0,1.0,81.69999999999999,23.0,35.0,1
CHEMBL177367,O=[N+]([O-])[O-].[Ag+],169.87,,,,66.2,0.0,5.0,1
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,366.43,4.99,6.0,2.0,97.42,5.0,28.0,1
CHEMBL1349,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,324.34,-0.8,9.0,3.0,151.14,7.0,23.0,1
CHEMBL539423,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,592.76,6.54,7.0,1.0,114.1,12.0,42.0,1
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,557.05,5.93,8.0,2.0,112.4,11.0,40.0,1
CHEMBL1350,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,318.61,2.07,3.0,4.0,115.06,4.0,17.0,1
CHEMBL178803,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,367.51,4.69,3.0,0.0,19.37,3.0,27.0,1
CHEMBL360328,C[C@H]1CNCCc2ccc(Cl)cc21,195.69,2.59,1.0,1.0,12.03,0.0,13.0,1
