logp,mol_weight,hba,heavy_atoms,hbd,rotatable_bonds,smiles,tpsa,drug_like
1.63,449.39,2.0,32.0,6.0,3.0,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,100.87,1
3.81,467.42,1.0,30.0,5.0,4.0,Cl.O.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,79.97,1
3.49,411.57,1.0,29.0,6.0,7.0,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,47.02000000000001,1
,1728.09,,101.0,,30.0,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],833.7800000000002,1
-1.92,219.16,4.0,12.0,4.0,7.0,Cl.Cl.NCCNCCNCCN,76.1,1
7.559200000000006,582.1290000000001,7.0,41.0,2.0,8.0,CCOC1=CC=CC=C1NC(=O)C2C(N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC6=CC=CC=C65,81.07,0
3.06,763.29,1.0,55.0,4.0,12.0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,151.0,1
3.96,476.9,1.0,30.0,8.0,6.0,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],109.8,1
5.26,352.43,0.0,24.0,3.0,4.0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,6.48,1
2.34,408.52,2.0,28.0,6.0,11.0,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,99.88,1
,1182.31,,85.0,,31.0,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,472.1299999999998,1
2.85,291.73,1.0,20.0,3.0,4.0,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,59.3,1
2.76,400.43,0.0,28.0,3.0,7.0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,147.84,1
5.56,390.96,0.0,28.0,2.0,5.0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,6.48,1
5.940800000000007,665.7910000000002,8.0,49.0,3.0,11.0,CCNC(=O)NCC1=CC=CC=C1C2=CC=C(C=C2)C3OC(CC(O3)C4=CC=C(C=C4)CO)CN5CCN(CC5)C6=CC=C(C=C6)[N+](=O)[O-],129.44,0
4.37,441.55,2.0,31.0,6.0,5.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,84.86,1
,3417.9,,239.0,,91.0,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(N)=O)C(C)C,1359.5999999999997,1
4.71,606.63,1.0,43.0,11.0,9.0,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],153.89999999999998,1
3.4,520.5,4.0,37.0,7.0,8.0,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,113.18,1
2.36,230.1,2.0,14.0,3.0,1.0,Clc1cccc(Cl)c1NC1=NCCN1,36.42,1
1.61,333.36,1.0,24.0,5.0,3.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,65.78,1
0.55,384.44,3.0,25.0,6.0,5.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,124.01,1
6.409400000000007,621.8190000000003,7.0,45.0,4.0,13.0,CC1(CC2CC(C1)(CN2CC3CC(OC(O3)C4=CC=C(C=C4)NC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO)C)C,120.36,0
4.48,616.83,1.0,43.0,10.0,35.0,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,103.30000000000004,1
5.041600000000004,538.6000000000003,6.0,40.0,0.0,10.0,CCN(C1=CC=CC2=CC=CC=C21)C(=O)COC(=O)C=CC(=O)OCC(=O)N(CC)C3=CC=CC4=CC=CC=C43,93.21999999999998,0
1.78,362.47,3.0,26.0,5.0,2.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,94.83,1
,1706.93,,122.0,,50.0,CC(=O)O.CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,680.28,1
3.2,470.33,2.0,30.0,6.0,4.0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,112.74,1
1.9,442.45,4.0,30.0,6.0,4.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,141.36,1
3.61,296.41,2.0,22.0,2.0,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,40.46,1
3.97,302.41,1.0,22.0,3.0,0.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,54.37,1
1.16,271.27,0.0,19.0,4.0,3.0,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O,107.49,1
5.36,519.57,2.0,35.0,7.0,5.0,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,110.86,1
3.78,318.83,0.0,21.0,3.0,2.0,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,32.67,1
7.22,469.67,0.0,35.0,3.0,9.0,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,29.540000000000003,1
3.91,354.19,2.0,23.0,4.0,6.0,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,75.63,1
4.07,402.53,1.0,29.0,4.0,4.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,88.50999999999999,1
1.56,351.41,1.0,26.0,5.0,2.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,68.78,1
5.19,315.87,0.0,21.0,2.0,3.0,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,3.24,1
4.17,277.41,0.0,21.0,1.0,3.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21,3.24,1
0.7,199.3,0.0,14.0,2.0,2.0,CCN(CC)C(=O)N1CCN(C)CC1,26.790000000000006,1
3.49,643.72,1.0,45.0,6.0,11.0,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,196.22,1
1.74,213.71,1.0,14.0,2.0,1.0,CC1NCCOC1c1ccccc1.Cl,21.26,1
5.265420000000005,546.6010000000002,9.0,39.0,1.0,7.0,CC1=C(C=CC(=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)OC)C5=C(C=CC(=C5)OC)OC)O)OC,107.42000000000002,0
0.29,279.13,3.0,17.0,3.0,2.0,Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,92.81,1
3.96,426.56,1.0,32.0,3.0,7.0,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,55.56,1
7.401400000000008,593.7340000000003,4.0,43.0,1.0,11.0,CCN1C(=CC(=N1)CC2=CC(=C(C=C2)F)F)C3CCN(CC3)CC4CC(CC4C5=CC(=CC=C5)F)C(CC6CC6)C(=O)O,58.36,0
-0.18,3061.6,6.0,200.0,14.0,43.0,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O.CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O.CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.O.O=S(=O)([O-])[O-],1094.2800000000004,1
4.89,355.33,0.0,22.0,3.0,4.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,6.48,1
8.476500000000005,694.275,10.0,47.0,1.0,15.0,CCCCCOC1=C(C=C(C=C1)C2C(=C(C3=CC=C(C=C3)OCC)O)C(=O)C(=O)N2C4=NN=C(S4)SCC5=CC=C(C=C5)Cl)OCC,111.08,0
0.7,313.23,4.0,19.0,5.0,4.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1.Cl.Cl,85.61,1
4.28,447.89,2.0,31.0,5.0,7.0,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,88.76,1
4.63,310.47,0.0,22.0,3.0,2.0,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,6.48,1
2.96,331.41,0.0,24.0,4.0,4.0,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,63.68,1
-3.9,764.78,7.0,50.0,16.0,12.0,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1.O=S(=O)(O)O,376.81,1
11.54,524.87,0.0,38.0,2.0,20.0,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,26.3,1
1.76,281.57,3.0,16.0,2.0,1.0,Cl.Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,62.44,1
9.4739,828.0060000000003,8.0,60.0,3.0,12.0,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C.C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,133.6,0
3.24,341.45,2.0,25.0,4.0,11.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,58.56,1
3.25,352.47,3.0,25.0,4.0,12.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,94.83,1
0.44,478.89,6.0,33.0,9.0,2.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,181.62,1
-1.24,958.94,7.0,67.0,10.0,4.0,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.[Ca+2],409.36,1
6.889820000000007,505.6220000000001,6.0,38.0,1.0,7.0,CC1=NN(C(=C1)NC(=O)C2CCCCC2)C3=NC4=CC=CC=C4N3CC5=CC(=CC=C5)OC6=CC=CC=C6,73.97000000000001,0
3.85,748.3,3.0,51.0,10.0,11.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,182.33,1
2.64,538.59,0.0,37.0,0.0,12.0,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O=C([O-])[C@H](O)[C@@H](O)C(=O)O.O=C([O-])[C@H](O)[C@@H](O)C(=O)O,235.78,1
5.16,449.64,2.0,33.0,4.0,5.0,CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,60.77,1
6.54,433.04,0.0,31.0,2.0,5.0,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,6.48,1
2.42,395.43,1.0,29.0,5.0,5.0,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,75.17,1
5.08,1117.12,2.0,79.0,11.0,13.0,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,363.99,1
2.78,259.35,2.0,19.0,4.0,6.0,COc1cc(NC(C)CCCN)c2ncccc2c1,60.17,1
0.08,194.19,3.0,14.0,3.0,3.0,Nc1ccc(C(=O)NCC(=O)O)cc1,92.42,1
3.88,312.45,1.0,23.0,2.0,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,37.3,1
5.274300000000003,599.8989999999999,4.0,25.0,1.0,6.0,COC1=C(C=C(C=C1)C=NNC(=O)COC2=C(C=C(C=C2Br)Br)Br)Br,59.92,0
-1.14,366.4,3.0,24.0,6.0,4.0,O.O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,159.77999999999997,1
3.47,306.37,1.0,23.0,5.0,4.0,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,83.17999999999999,1
-6.3,1425.44,10.0,89.0,14.0,12.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,909.3400000000008,1
0.92,166.22,2.0,12.0,3.0,4.0,CC(COc1ccccc1)NN,47.28,1
2.0,464.94,4.0,32.0,7.0,9.0,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,108.61,1
6.878840000000007,544.6110000000003,5.0,41.0,1.0,7.0,CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(C=C2)[N+](=O)[O-])N(C)C(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5,105.43999999999998,0
,234.05,,13.0,,4.0,O.O=P(O)(O)OCC([O-])C[O-].[Na+].[Na+],144.38,1
,224.41,,8.0,,0.0,O=S(O)(O)=S.[K]S[K],57.53,1
6.88,495.75,1.0,35.0,5.0,23.0,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,81.69999999999999,1
,1486.09,,101.0,,31.0,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)[O-])C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)[O-])NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1.[Zn+2],536.5299999999999,1
1.3,501.99,2.0,33.0,9.0,7.0,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C.Cl,137.26000000000002,1
-0.29,116.07,2.0,8.0,2.0,2.0,O=C(O)/C=C/C(=O)O,74.6,1
4.52,443.45,3.0,32.0,4.0,8.0,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Na+],93.48,1
4.21,578.68,0.0,40.0,4.0,13.0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,164.91,1
3.18,200.28,1.0,15.0,1.0,2.0,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,28.68,1
5.171900000000004,519.1200000000001,9.0,30.0,0.0,4.0,CCN1C(=O)C(=C2N(C(=C(S2)C)C)C3=NC=CS3)SC1=NS(=O)(=O)C4=CC=C(S4)Cl,82.94,0
1.88,643.94,4.0,22.0,4.0,5.0,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,115.73,1
2.28,395.86,2.0,27.0,5.0,3.0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl,74.57,1
1.78,418.46,1.0,31.0,8.0,4.0,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,108.39,1
-8.88,783.78,15.0,53.0,15.0,10.0,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)NC(N)=N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O.O=S(=O)(O)O,467.46,1
1.92,635.98,3.0,43.0,7.0,9.0,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,234.86,1
6.574000000000005,746.4630000000001,10.0,46.0,0.0,9.0,CCOC1=C(C(=CC(=C1)C=C2C(=O)N3C(C(=C(N=C3S2)C)C(=O)OCC)C4=CC5=C(C=C4)OCO5)Br)OCC6=C(C=C(C=C6)Cl)Cl,97.58,0
0.45,141.17,1.0,10.0,2.0,1.0,CCC1(C)CC(=O)NC1=O,46.17,1
5.3,277.5,1.0,20.0,1.0,4.0,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,12.03,1
4.77,519.09,1.0,37.0,5.0,3.0,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,72.36,1
1.86,232.28,2.0,17.0,2.0,4.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,54.12,1
5.54,475.63,0.0,35.0,5.0,4.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,63.68000000000001,1
5.274320000000004,574.225,6.0,33.0,1.0,5.0,CC1=CC(=CC=C1)C(=O)OC2=C(C=C(C=C2Br)Br)C=NNC(=O)C3=CC4=C(C=C3)OCCO4,86.22,0
5.072300000000005,500.5740000000003,5.0,37.0,1.0,11.0,CCCN(CC(=O)NC1=CC(=NN1C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)COCC4=CC=CC=C4,76.46000000000001,0
3.44,729.91,2.0,52.0,12.0,4.0,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,146.39,1
0.09,207.62,1.0,13.0,5.0,3.0,Cc1ncc([N+](=O)[O-])n1CCO.Cl,81.19,1
2.25,245.32,1.0,18.0,2.0,4.0,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,38.33,1
3.48,354.49,3.0,25.0,4.0,13.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,94.83,1
1.34,258.32,1.0,16.0,5.0,3.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,82.28,1
4.454540000000005,881.1039999999996,17.0,64.0,7.0,14.0,CCCCC=NNC(=O)C1=CC=C(C=C1)N2CCN(CC2)C3=C(N=C(N=C3N)N)C.CCCCC=NNC(=O)C1=CC=C(C=C1)N2CCN(CC2)C3=C(N=C(N=C3N)N)C.CC(=O)O,288.82000000000005,0
3.41,255.75,1.0,17.0,2.0,4.0,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,38.33,1
1.18,248.26,2.0,17.0,3.0,4.0,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],81.59,1
1.97,149.24,1.0,11.0,1.0,2.0,CC(C)(N)Cc1ccccc1,26.02,1
0.1,449.44,3.0,29.0,8.0,7.0,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],151.09,1
-0.4224999999999912,931.1230000000006,18.0,65.0,11.0,10.0,CC1(C(CCC23C1C(CC4C2(C3)CCC5(C4(CC(C5C6(CCC(O6)C(C)(C)OC7C(C(C(C(O7)CO)O)O)O)C)O)C)C)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(CO9)(C)O)O)C,287.14,0
2.84,298.38,0.0,21.0,5.0,1.0,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,46.150000000000006,1
0.12,226.24,0.0,16.0,6.0,4.0,O=[N+]([O-])c1cncn1CCN1CCOCC1,73.43,1
4.61,486.44,4.0,32.0,6.0,16.0,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,91.18,1
1.35,264.33,2.0,17.0,3.0,4.0,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],60.27,1
3.12,809.13,3.0,33.0,3.0,9.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,208.68,1
-0.32,248.19,2.0,12.0,2.0,0.0,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],220.69,1
2.84,351.44,2.0,25.0,6.0,5.0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,84.85999999999999,1
-1.29,263.2,3.0,18.0,7.0,2.0,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,110.6,1
2.03,228.25,1.0,17.0,3.0,4.0,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,55.12,1
-1.1,237.25,2.0,15.0,4.0,2.0,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+],89.89999999999999,1
7.13,671.59,1.0,45.0,4.0,10.0,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.O=C(O)/C=C/C(=O)O,120.19,1
6.500000000000006,694.1529999999999,6.0,46.0,1.0,10.0,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC(=C(C=C2)OCC(F)(F)F)NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N4CCC5=CC=CC=C54,113.09,0
4.5,444.55,0.0,31.0,4.0,7.0,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,90.31000000000002,1
0.01,331.3,3.0,20.0,5.0,1.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,118.36,1
1.25,64.52,0.0,3.0,0.0,0.0,CCCl,0.0,1
1.66,439.89,2.0,25.0,6.0,4.0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,109.57,1
6.57,318.57,0.0,23.0,0.0,14.0,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0,1
5.9188200000000055,602.7320000000001,7.0,43.0,3.0,12.0,CCOC1=C(C=C(C=C1)CCNS(=O)(=O)C2=C(C=CC(=C2)C3=NNC(C4=CC=CC=C43)NC5=CC=C(C=C5)F)C)OCC,101.05,0
